InteractionID,GeneSymbol,DrugID,DrugName,ConceptID,InteractionType,Directionality,Score,PMIDs,Sources
IX10510,PRL,D05818,TYRPHOSTIN A25,ncit:C1484,,,0.725052757762299,11164909,NCI
IX10511,PRL,D05369,BACITRACIN,rxcui:1291,,,0.483368505174866,8194740,NCI
IX10512,PRL,D02401,PREGNANT MARE SERUM GONADOTROPIN,ncit:C29773,,,0.1318277741385998,3024438,NCI
IX10513,PRL,D05819,CLONIDINE HYDROCHLORIDE,rxcui:142432,,,0.1115465781172767,3663877,NCI
IX10514,PRL,D01771,NORETHINDRONE,rxcui:7514,,,0.1450105515524598,580200,NCI
IX10515,PRL,D04310,PHOSPHODIESTERASE INHIBITOR,ncit:C744,,,0.3625263788811495,6173210,NCI
IX10516,PRL,D00049,ANTISERUM,ncit:C571,,,0.04143158615784566,3315633,NCI
IX10517,PRL,D02487,ZIDOVUDINE,rxcui:11413,,,0.05370761168609623,9500147,NCI
IX10518,PRL,D05820,FLURAZEPAM,rxcui:4501,,,0.06905264359640943,3081931,NCI
IX10519,PRL,D05273,UBENIMEX,ncit:C1015,,,0.2071579307892283,7913090,NCI
IX10520,PRL,D01785,PILOCARPINE HYDROCHLORIDE,rxcui:235426,,,0.07632134292234727,6144226,NCI
IX10521,PRL,D05821,FLUOXYMESTERONE,rxcui:4494,,,0.3625263788811495,6161941,NCI
IX10522,PRL,D00431,LOVASTATIN,rxcui:6472,,,0.03718219270575892,9316617,NCI
IX10523,PRL,D00445,AMITRIPTYLINE HYDROCHLORIDE,rxcui:203168,,,0.04833685051748661,6621850|6786002,NCI
IX10524,PRL,D01618,MELATONIN,rxcui:6711,,,0.05000363846636545,8977440,NCI
IX10525,PRL,D05002,ECHINACEA PREPARATION,rxcui:228041,,,0.3625263788811495,16194051,NCI
IX10526,PRL,D01056,ANTIDEPRESSANT AGENT,ncit:C265,,,0.02788664452931919,14751427,NCI
IX10527,PRL,D01718,FREUND'S ADJUVANT,ncit:C2347,,,0.1208421262937165,2583042,NCI
IX10528,PRL,D02184,DICLOFENAC SODIUM,rxcui:203214,,,0.04265016222131171,6642786,NCI
IX10529,PRL,D01713,PHENOTHIAZINE,ncit:C740,,,0.09063159472028738,3918029,NCI
IX10530,PRL,D05822,DEXAMETHASONE ACETATE,rxcui:22690,,,0.725052757762299,478439,NCI
IX10531,PRL,D05007,SELECTIVE ESTROGEN RECEPTOR MODULATOR,ncit:C1821,,,0.1611228350582886,12370106,NCI
IX10532,PRL,D02364,ANTIVIRAL AGENT,ncit:C281,,,0.1611228350582886,3877233,NCI
IX10533,PRL,D01755,NICARDIPINE,rxcui:7396,,,0.09063159472028738,1910948,NCI
IX10534,PRL,D05823,TESTOLACTONE,rxcui:10378,,,0.3625263788811495,3332537,NCI
IX10535,PRL,D03071,NILUTAMIDE,rxcui:31805,,,0.1450105515524598,3102546,NCI
IX10536,PRL,D01489,NALOXONE HYDROCHLORIDE,rxcui:203192,,,0.08530032444262342,2875176,NCI
IX10537,PRL,D01625,CARBAMAZEPINE,rxcui:2002,,,0.04439098516912035,3924400|3191895,NCI
IX10538,PRL,D05824,ANTIPSYCHOTIC AGENT,ncit:C29710,,,0.483368505174866,12505103,NCI
IX10539,PRL,D05825,ESTRONE SULFATE,ncit:C1091,,,0.483368505174866,3734040,NCI
IX10540,PRL,D01927,TEMOZOLOMIDE,rxcui:37776,,,0.06905264359640943,17056093,NCI
IX10541,PRL,D00184,CLOZAPINE,rxcui:2626,,,0.0149495413971608,7961556,NCI
IX10542,PRL,D01631,GENISTEIN,rxcui:25696,,,0.02500181923318272,7706371,NCI
IX10543,PRL,D01779,ESTRADIOL 3-BENZOATE,rxcui:60661,,,0.1450105515524598,824050,NCI
IX10544,PRL,D05826,GONADOTROPIN-RELEASING HORMONE ANALOG,ncit:C1910,,,0.725052757762299,2934690,NCI
IX10545,PRL,D01732,ALTEPLASE,rxcui:8410,,,0.06905264359640943,2482456,NCI
IX10546,PRL,D00462,MONOAMINE OXIDASE INHIBITOR,ncit:C667,,,0.05000363846636545,8139373,NCI
IX10547,PRL,D05827,RECOMBINANT FAS LIGAND,ncit:C1538,,,0.3625263788811495,12079993,NCI
IX10548,PRL,D01070,BUPROPION HYDROCHLORIDE,rxcui:203204,,,0.08530032444262342,3109881,NCI
IX10549,PRL,D01142,GOSSYPOL,ncit:C529,,,0.06042106314685826,7075801|12339175|6818716,NCI
IX10550,PROC,D03548,AVATROMBOPAG,rxcui:2045726,,,1.355942819711312,,PharmGKB|FDA
IX10551,PROC,D01623,WARFARIN,rxcui:11289,,,0.1438121172421089,,FDA
IX10552,PROC,D05828,ANCROD,rxcui:772,,,1.186449967247398,,TTD
IX10553,PROC,D05829,SODIUM TETRADECYL SULFATE,rxcui:9913,,,14.23739960696878,,TEND|TTD|TdgClinicalTrial
IX10554,PROC,D05830,PROTEIN C CONCENTRATE (HUMAN),chembl:CHEMBL5315087,,,4.745799868989594,,ChEMBL
IX10555,PROC,D02290,ESTRADIOL VALERATE,rxcui:24395,,,0.1009744652976509,,FDA
IX10556,PROC,D05831,3K3A-ACTIVATED PROTEIN C,wikidata:Q123598631,,,4.745799868989594,,TTD
IX10557,PROC,D00770,PROGESTERONE,rxcui:8727,,,0.08043728591507787,,FDA
IX10558,PROC,D03540,LUSUTROMBOPAG,rxcui:2054984,,,1.581933289663198,,PharmGKB|FDA
IX10559,PROC,D00934,VITAMIN K3,rxcui:6728,,,0.1636482713444687,,TEND
IX10560,PROC,D05806,"SYNTHETIC CONJUGATED ESTROGENS, A",rxcui:253166,,,1.186449967247398,,PharmGKB
IX10561,PROM1,D05832,ICT-121 DENDRITIC CELL VACCINE,ncit:C124652,,,104.407597117771,25691822,TTD
IX10562,PRTN3,D05833,ELAFIN,drugbank:DB05161,,,6.525474819860691,,TdgClinicalTrial
IX10563,PRTN3,D05834,TIPRELESTAT,ncit:C152650,,,6.525474819860691,,TTD
IX10564,PRTN3,D05080,MYCOPHENOLATE MOFETIL,rxcui:68149,,,1.631368704965172,10471756,NCI
IX10565,PRTN3,D01626,GM-CSF,iuphar.ligand:4942,,,1.631368704965172,10792393,NCI
IX10566,PRMT1,D05835,AMI-1,iuphar.ligand:7028,inhibitor,INHIBITORY,6.525474819860691,20666457,DTC|GuideToPharmacology
IX10567,PRMT1,D04578,FURAMIDINE,chembl:CHEMBL24057,,,2.610189927944276,24564570,DTC
IX10568,PRMT1,D05836,MS023,iuphar.ligand:8955,inhibitor,INHIBITORY,1.305094963972138,,GuideToPharmacology
IX10569,PRMT1,D05837,STILBAMIDINE,ncit:C200720,,,13.05094963972138,20666457,DTC
IX10570,PRMT1,D05838,EOSIN,drugbank:DB13706,,,4.350316546573794,18348515,DTC
IX10571,PRMT1,D05839,RM65,iuphar.ligand:7029,inhibitor,INHIBITORY,6.525474819860691,,GuideToPharmacology
IX10572,PRMT1,D05840,CHEMBL:CHEMBL1092740,chembl:CHEMBL1092740,,,13.05094963972138,20666457,DTC
IX10573,PRMT1,D05841,C21,iuphar.ligand:7037,inhibitor,INHIBITORY,3.262737409930345,,GuideToPharmacology
IX10574,PRKCI,D00717,QUERCETIN,rxcui:9060,inhibitor,INHIBITORY,0.06007341606315941,,MyCancerGenome
IX10575,PRKCI,D05691,CEP-2563 DIHYDROCHLORIDE,ncit:C2411,inhibitor,INHIBITORY,0.2791646981758585,,ChEMBL
IX10576,PRKCI,D00446,SOTRASTAURIN,ncit:C80630,inhibitor,INHIBITORY,0.1555999957045768,,DTC|ChEMBL
IX10577,PRKCI,D05809,UCN-01,chembl:CHEMBL574737,inhibitor,INHIBITORY,0.2372899934494796,,ChEMBL
IX10578,PRKCI,D01853,ILORASERTIB,ncit:C116729,,,0.04091206783611718,,DTC
IX10579,PRKCI,D00399,GSK-690693,drugbank:DB12745,inhibitor,INHIBITORY,0.2791646981758585,,ChEMBL
IX10580,PRKCI,D04312,MIDOSTAURIN,rxcui:1919083,inhibitor,INHIBITORY,0.1355942819711312,,ChEMBL
IX10581,PRKCI,D05807,TIGILANOL TIGLATE,rxcui:2478456,activator,ACTIVATING,0.4314363517263267,,ChEMBL
IX10582,PRKCI,D02513,INGENOL MEBUTATE,rxcui:1242806,,,0.2966124918118496,,TdgClinicalTrial
IX10583,PRKCI,D00401,GSK-269962A,drugbank:DB17030,,,0.1078590879315816,,DTC
IX10584,PRKCI,D00454,CENISERTIB,ncit:C64540,,,0.04021864295753893,,DTC
IX10585,PRMT5,D05842,ONAMETOSTAT,iuphar.ligand:11749,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10586,PRMT5,D05843,LLY-283,iuphar.ligand:9527,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10587,PRMT5,D05844,PEMRAMETOSTAT,ncit:C142177,inhibitor,INHIBITORY,10.4407597117771,,TTD|ChEMBL
IX10588,PRMT5,D05845,MRTX1719,iuphar.ligand:12116,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10589,PRMT5,D05846,DS-437,iuphar.ligand:8395,inhibitor,INHIBITORY,2.610189927944276,,GuideToPharmacology
IX10590,PRMT5,D05847,PF-06939999,iuphar.ligand:11844,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10591,PRMT5,D05848,CMP5 [PMID: 25742700],iuphar.ligand:8288,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10592,PRMT5,D05849,EPZ015666,iuphar.ligand:8287,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10593,PRMT5,D05850,TNG908,iuphar.ligand:13320,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10594,PRMT5,D05851,GSK591,iuphar.ligand:8954,inhibitor,INHIBITORY,5.220379855888553,,GuideToPharmacology
IX10595,PRDX4,D03652,DOCETAXEL ANHYDROUS,rxcui:1299922,,,1.257922856840615,20157331,PharmGKB
IX10596,PTEN,D01348,BUPARLISIB,ncit:C90565,,,0.1244593872927072,39199558|28945226|32767682|31776899|30093452|28119489|26098748,CIViC|CKB-CORE
IX10597,PTEN,D05772,PP-242,iuphar.ligand:5704,,,0.17286026012876,21358673,CKB-CORE
IX10598,PTEN,D01236,PANITUMUMAB,rxcui:263034,,,0.05185807803862801,,CGI|CIViC|ClearityFoundationBiomarkers
IX10599,PTEN,D02105,PILARALISIB,ncit:C71705,,,0.06100950357485648,25637314,ClearityFoundationBiomarkers|CKB-CORE
IX10600,PTEN,D02077,GSK2636771,iuphar.ligand:7967,inhibitor,INHIBITORY,0.21607532516095,37883723|34281912|30289966|26577700|23674493|26645196|26117819,MyCancerGenomeClinicalTrial|OncoKB|CKB-CORE
IX10601,PTEN,D02082,GEFITINIB,rxcui:328134,,,0.01032001553007522,,CIViC|ClearityFoundationBiomarkers
IX10602,PTEN,D02072,AZD6482,iuphar.ligand:8059,,,0.1536535645588978,26577700|23674493|26504226,CKB-CORE
IX10603,PTEN,D02067,AFATINIB,rxcui:1430438,,,0.05762008670958668,38854737|36900375,CKB-CORE
IX10604,PTEN,D01683,PEMBROLIZUMAB,rxcui:1547545,,,0.05238189700871516,33926917|30742119|26645196,CIViC|CKB-CORE
IX10605,PTEN,D01350,ERLOTINIB,rxcui:337525,,,0.01234716143776857,,CIViC|ClearityFoundationBiomarkers
IX10606,PTEN,D01325,ENZALUTAMIDE,rxcui:1307298,,,0.12964519509657,35705814|37980367|34281912|25544636,CIViC|CKB-CORE
IX10607,PTEN,D00453,M-2698,drugbank:DB15431,,,0.0768267822794489,27186432,CKB-CORE
IX10608,PTEN,D05852,BIRINAPANT,ncit:C88295,,,0.08643013006438002,32737157,CKB-CORE
IX10609,PTEN,D00416,VEMURAFENIB,rxcui:1147220,,,0.07475038275838272,38854737|31980996|29051322|27196754|24265153|27048951,CIViC|CKB-CORE
IX10610,PTEN,D02165,VENETOCLAX,rxcui:1747556,,,0.0314291382052291,27974663,CKB-CORE
IX10611,PTEN,D05853,TIRBANIBULIN,rxcui:2471078,,,0.138288208103008,24100628,CKB-CORE
IX10612,PTEN,D01749,METFORMIN,rxcui:6809,,,0.01686441562231805,26921394,CKB-CORE
IX10613,PTEN,D01436,TRASTUZUMAB,rxcui:224905,,,0.02560892742648297,,CGI|CIViC
IX10614,PTEN,D00705,CISPLATIN,rxcui:2555,,,0.009407361095442724,20447721|30926065,PharmGKB|CKB-CORE
IX10615,PTEN,D02070,NVP-AEW541,iuphar.ligand:8067,,,0.17286026012876,26577700,CKB-CORE
IX10616,PTEN,D05736,PF-04691502,drugbank:DB11974,,,0.08643013006438002,21750219,ClearityFoundationBiomarkers|CKB-CORE
IX10617,PTEN,D02056,LEUCOVORIN CALCIUM,rxcui:225852,,,0.02881004335479334,30592991|32205017,CKB-CORE
IX10618,PTEN,D02036,VORINOSTAT,rxcui:194337,,,0.01852074215665286,9661880|22693356,CKB-CORE
IX10619,PTEN,D02029,PI3K/BET INHIBITOR LY294002,ncit:C148229,,,0.17286026012876,29100343,CIViC|CKB-CORE
IX10620,PTEN,D03584,ACALISIB,ncit:C103277,,,0.0493886457510743,,CKB-CORE
IX10621,PTEN,D03641,ANTINEOPLASTIC AGENT,ncit:C274,,,0.0493886457510743,12546364,NCI
IX10622,PTEN,D01797,SORAFENIB,rxcui:495881,,,0.009018796180630959,30373752|27213589,CKB-CORE
IX10623,PTEN,D05779,MULTI-AGC KINASE INHIBITOR AT13148,ncit:C101786,,,0.3457205202575201,22781553,CKB-CORE
IX10624,PTEN,D01920,RUCAPARIB,rxcui:1862579,,,0.04321506503219001,32376656|23565244,CKB-CORE
IX10625,PTEN,D05802,RISOVALISIB,ncit:C178401,,,0.3457205202575201,30003928,CKB-CORE
IX10626,PTEN,D01657,NAVITOCLAX,ncit:C64776,,,0.04321506503219001,26474387,CKB-CORE
IX10627,PTEN,D00393,TAS0612,chembl:CHEMBL4650277,,,0.06914410405150402,37906695,CKB-CORE
IX10628,PTEN,D00349,FLUOROURACIL,rxcui:4492,,,0.01490174656282413,25372392|30592991|32205017,PharmGKB|CKB-CORE
IX10629,PTEN,D02087,GSK2334470,iuphar.ligand:8008,,,0.1152401734191733,28178345,CKB-CORE
IX10630,PTEN,D05762,BORUSSERTIB,chembl:CHEMBL4795065,,,0.3457205202575201,30858154,CKB-CORE
IX10631,PTEN,D00458,CAPIVASERTIB,rxcui:2669967,,,0.311148468231768,36241868|32669708|30858154|31841354|26910118|22294718,CIViC|PharmGKB|CKB-CORE
IX10632,PTEN,D05854,CX-5461,chembl:CHEMBL4303309,,,0.6914410405150402,27486174,CKB-CORE
IX10633,PTEN,D02010,PLX-4720,iuphar.ligand:5703,,,0.0768267822794489,24265153,CKB-CORE
IX10634,PTEN,D02291,2-METHOXYESTRADIOL,ncit:C965,,,0.06914410405150402,24162827,CKB-CORE
IX10635,PTEN,D01766,PACLITAXEL,rxcui:56946,,,0.02828622438470619,39199558|37883723|31841354|28961834|28800861|25637314|25833835,CIViC|CKB-CORE
IX10636,PTEN,D05765,GSK690693,iuphar.ligand:5196,,,0.04321506503219001,32439931,CKB-CORE
IX10637,PTEN,D03624,AZD8835,iuphar.ligand:8915,,,0.1152401734191733,26839307,CKB-CORE
IX10638,PTEN,D00396,EVEROLIMUS,rxcui:141704,,,0.17286026012876,39143272|37535883|36900375|35165399|32399016|31335987|30327302|28330462|21358673|22473592|26951309|22662154|20664172,CGI|CIViC|ClearityFoundationBiomarkers|CKB-CORE
IX10639,PTEN,D00403,UPROSERTIB,ncit:C84870,,,0.06914410405150402,24265152,CKB-CORE
IX10640,PTEN,D05769,PKI-179,drugbank:DB13109,,,0.2304803468383467,20797855,CKB-CORE
IX10641,PTEN,D05790,MS417,iuphar.ligand:7512,,,0.2304803468383467,26058079,CKB-CORE
IX10642,PTEN,D02012,BEVACIZUMAB,rxcui:253337,,,0.017286026012876,39143272,CKB-CORE
IX10643,PTEN,D01798,NIVOLUMAB,rxcui:1597876,,,0.07978165852096618,38356955|33926917|30742119|26645196,CIViC|CKB-CORE
IX10644,PTEN,D01354,SIROLIMUS,rxcui:35302,,,0.02384279450051862,30266815|28685070,CGI|CKB-CORE
IX10645,PTEN,D03340,ERDAFITINIB,rxcui:2123125,,,0.05318777234731078,37377403,CKB-CORE
IX10646,PTEN,D02106,PALBOCICLIB,rxcui:1601374,,,0.02711533492215843,31594766|30093452|27020857,CKB-CORE
IX10647,PTEN,D05855,UMI-77,iuphar.ligand:8105,,,0.6914410405150402,32737157,CKB-CORE
IX10648,PTEN,D03693,PAXALISIB,ncit:C116877,,,0.0628582764104582,27638506,CKB-CORE
IX10649,PTEN,D05787,CC-115,drugbank:DB12740,,,0.1152401734191733,37980367,CKB-CORE
IX10650,PTEN,D02147,SAR260301,iuphar.ligand:8793,,,0.12964519509657,27196754|24387221,CKB-CORE
IX10651,PTEN,D01326,TRAMETINIB DIMETHYL SULFOXIDE,rxcui:1425098,,,0.02942302300064001,38854737|35705814|36322002,CKB-CORE
IX10652,PTEN,D02059,BRAFV600/PI3K INHIBITOR ASN003,ncit:C134967,,,0.1152401734191733,,CKB-CORE
IX10653,PTEN,D02114,OSIMERTINIB,rxcui:1721560,,,0.0493886457510743,31839416,CKB-CORE
IX10654,PTEN,D05767,ONATASERTIB,ncit:C92575,,,0.2304803468383467,26177599,CKB-CORE
IX10655,PTEN,D05441,CAPMATINIB,rxcui:2362165,,,0.2304803468383467,31776899,CKB-CORE
IX10656,PTEN,D05801,AKT INHIBITOR LY2780301,ncit:C95737,,,0.17286026012876,28750271,CKB-CORE
IX10657,PTEN,D05782,AZD8055,iuphar.ligand:7714,,,0.05762008670958668,28446642,CKB-CORE
IX10658,PTEN,D02055,ALPELISIB,rxcui:2169285,,,0.1440502167739667,36900375|32376656|30289966|32864625|30093452|28119489|27604488|26577700|25544636|25409150|26504226,CGI|CIViC|ClearityFoundationBiomarkers|CKB-CORE
IX10659,PTEN,D01234,CAPECITABINE,rxcui:194000,,,0.01355766746107921,25372392,PharmGKB
IX10660,PTEN,D02143,PICTILISIB,ncit:C165479,,,0.1571456910261454,39152269|30289966|28808038|28119489|26058079|26733612|19276360|24265153|26577700|27020857|9661880|22693356|23136191,CIViC|CKB-CORE
IX10661,PTEN,D02111,SONOLISIB,ncit:C78848,,,0.05762008670958668,31056399|29051322,CKB-CORE
IX10662,PTEN,D01927,TEMOZOLOMIDE,rxcui:37776,,,0.04938864575107429,32737157|25910950,CKB-CORE
IX10663,PTEN,D00398,OMIPALISIB,ncit:C88270,,,0.017286026012876,,ClearityFoundationBiomarkers
IX10664,PTEN,D01328,ABIRATERONE ACETATE,rxcui:1100071,,,0.07408296862661146,34246347|30037818,CKB-CORE
IX10665,PTEN,D03344,INFIGRATINIB,rxcui:2550729,,,0.02560892742648297,28119489,CKB-CORE
IX10666,PTEN,D02026,COBIMETINIB,rxcui:1722365,,,0.03639163371131791,38854737,CKB-CORE
IX10667,PTEN,D00394,GEDATOLISIB,ncit:C91732,,,0.06402231856620742,14737113|21325073|17314276,ClearityFoundationBiomarkers|CKB-CORE
IX10668,PTEN,D02594,LETROZOLE,rxcui:72965,,,0.03841339113972445,32864625,CKB-CORE
IX10669,PTEN,D00419,PAN-AKT INHIBITOR ARQ751,ncit:C128250,,,0.2304803468383467,32439931,CKB-CORE
IX10670,PTEN,D00455,AKT INHIBITOR MK2206,ncit:C90581,,,0.2469432287553715,31594766|30266815|32439931|30858154|31277699|28178345|21289267|26187616,CIViC|CKB-CORE
IX10671,PTEN,D01904,NIRAPARIB,rxcui:1918231,,,0.04067300238323766,23810788,CKB-CORE
IX10672,PTEN,D02161,ZSTK474,iuphar.ligand:7965,,,0.0314291382052291,,ClearityFoundationBiomarkers
IX10673,PTEN,D02052,IDELALISIB,rxcui:1544460,,,0.0768267822794489,28178345,CKB-CORE
IX10674,PTEN,D02151,RIBOCICLIB,rxcui:1873916,,,0.05762008670958668,39145064|31594766,CKB-CORE
IX10675,PTEN,D05803,OSI-027,drugbank:DB12387,,,0.0768267822794489,21673091,CKB-CORE
IX10676,PTEN,D05794,VISTUSERTIB,ncit:C88329,,,0.08643013006438002,39199558,CKB-CORE
IX10677,PTEN,D01324,BINIMETINIB,rxcui:2049122,,,0.06914410405150402,38854737|26206338|26577700,CKB-CORE
IX10678,PTEN,D00438,DABRAFENIB,rxcui:1424911,,,0.06402231856620742,38854737|32388065|35705814|31980996,CKB-CORE
IX10679,PTEN,D01902,VELIPARIB,ncit:C60768,,,0.0314291382052291,,CKB-CORE
IX10680,PTEN,D02025,MIRDAMETINIB,ncit:C52195,,,0.04609606936766935,26272063,CKB-CORE
IX10681,PTEN,D01346,VANDETANIB,rxcui:1098413,,,0.01788209587538896,25910950,ClearityFoundationBiomarkers|CKB-CORE
IX10682,PTEN,D05791,PI3K INHIBITOR BGT226,ncit:C74073,,,0.17286026012876,23705826,CKB-CORE
IX10683,PTEN,D01986,OXALIPLATIN,rxcui:32592,,,0.03639163371131791,30592991|32205017|24100628,CKB-CORE
IX10684,PTEN,D02163,ENCORAFENIB,rxcui:2049106,,,0.1536535645588978,39145064|38854737|26577700,CKB-CORE
IX10685,PTEN,D05789,BAY1125976,iuphar.ligand:10908,,,0.138288208103008,27699769,CKB-CORE
IX10686,PTEN,D05785,CHEMBL:CHEMBL589258,chembl:CHEMBL589258,,,0.3457205202575201,20371716,CKB-CORE
IX10687,PTEN,D02138,SAPANISERTIB,rxcui:2395271,,,0.06012530787087306,27974663|26272063|25261369,CKB-CORE
IX10688,PTEN,D03954,ABT-737,drugbank:DB17023,,,0.17286026012876,27974663,CKB-CORE
IX10689,PTEN,D03652,DOCETAXEL ANHYDROUS,rxcui:1299922,,,0.00833061494596434,32205017,CKB-CORE
IX10690,PTEN,D00770,PROGESTERONE,rxcui:8727,,,0.01171933966974644,14557489,NCI
IX10691,PTEN,D05741,VS-5584,drugbank:DB12986,,,0.0628582764104582,23270925,CKB-CORE
IX10692,PTEN,D05776,TAS-117,drugbank:DB15054,,,0.17286026012876,,CKB-CORE
IX10693,PTEN,D03620,SAMOTOLISIB,ncit:C121817,,,0.0921921387353387,39298693|31880826|27439478,CKB-CORE
IX10694,PTEN,D05739,XL765,drugbank:DB05241,,,0.03841339113972445,,ClearityFoundationBiomarkers
IX10695,PTEN,D05743,IZORLISIB,ncit:C158603,,,0.1152401734191733,36913051|21558396,CKB-CORE
IX10696,PTEN,D03621,DS-7423,iuphar.ligand:12616,,,0.02304803468383467,,ClearityFoundationBiomarkers
IX10697,PTEN,D00432,TOPOTECAN HYDROCHLORIDE,rxcui:266573,,,0.02881004335479334,25833835,CKB-CORE
IX10698,PTEN,D02156,IPILIMUMAB,rxcui:1094833,,,0.04609606936766935,38356955,CKB-CORE
IX10699,PTEN,D02148,IMATINIB,rxcui:282388,,,0.009603347784931113,29100343,CKB-CORE
IX10700,PTEN,D01917,OLAPARIB,rxcui:1597582,,,0.0225469904515774,32376656|28945226,CKB-CORE
IX10701,PTEN,D01799,ATEZOLIZUMAB,rxcui:1792776,,,0.01920669556986222,,CKB-CORE
IX10702,PTEN,D05856,GDC-0152,drugbank:DB12380,,,0.3457205202575201,32737157,CKB-CORE
IX10703,PTEN,D03627,APITOLISIB,ncit:C91731,,,0.02659388617365539,26951309,CKB-CORE
IX10704,PTEN,D05857,MEK INHIBITOR CI-1040,ncit:C2670,,,0.3457205202575201,,CIViC
IX10705,PTEN,D01911,TALAZOPARIB,rxcui:2099704,,,0.0493886457510743,39085400|25946202|23881923,CKB-CORE
IX10706,PTEN,D02233,PEMETREXED DISODIUM,rxcui:282443,,,0.02659388617365539,27213589,CKB-CORE
IX10707,PTEN,D03578,PANULISIB,ncit:C104292,,,0.04321506503219001,25700704,CKB-CORE
IX10708,PTEN,D03587,FIMEPINOSTAT,ncit:C104008,,,0.02659388617365539,22693356,CKB-CORE
IX10709,PTEN,D00548,CARBOPLATIN,rxcui:40048,,,0.02412003629703629,20447721|39199558|28961834,CIViC|PharmGKB|CKB-CORE
IX10710,PTEN,D02032,U0126,iuphar.ligand:5282,,,0.1152401734191733,21358673,CKB-CORE
IX10711,PTEN,D02006,TGX-221,iuphar.ligand:8244,,,0.17286026012876,26577700|23674493,CKB-CORE
IX10712,PTEN,D00414,MIRANSERTIB,ncit:C99172,,,0.17286026012876,32439931|30858154|26469692,CKB-CORE
IX10713,PTEN,D03608,TASELISIB,ncit:C116876,,,0.1152401734191733,32376656|31534012|26589432,CIViC|CKB-CORE
IX10714,PTEN,D05260,PI3KBETA INHIBITOR AZD8186,ncit:C107684,,,0.17286026012876,,CIViC
IX10715,PTEN,D05797,CHEMBL:CHEMBL263664,chembl:CHEMBL263664,,,0.3457205202575201,21191045,CKB-CORE
IX10716,PTEN,D02094,NERATINIB,rxcui:1940643,,,0.04609606936766935,38854737,CKB-CORE
IX10717,PTEN,D05784,RIGOSERTIB SODIUM,ncit:C71355,,,0.1152401734191733,,CKB-CORE
IX10718,PTEN,D05737,SF1126,drugbank:DB05210,,,0.05762008670958668,24634413|18172313,CKB-CORE
IX10719,PTEN,D02040,REGORAFENIB,rxcui:1312397,,,0.02095275880348606,29100343,CKB-CORE
IX10720,PTEN,D02141,SELUMETINIB,rxcui:2289380,,,0.0314291382052291,21358673|27196754,CKB-CORE
IX10721,PTEN,D05858,BLZ945,chembl:CHEMBL4227505,,,0.3457205202575201,27199435,CKB-CORE
IX10722,PTEN,D00441,FULVESTRANT,rxcui:282357,,,0.0414864624309024,31594766|26733612,CKB-CORE
IX10723,PTEN,D05859,KU-55933,iuphar.ligand:5928,,,0.2304803468383467,25870146,CKB-CORE
IX10724,PTEN,D03586,AZD8186,iuphar.ligand:8527,,,0.3457205202575201,39152269|36241868|30289966|25544636|25514658,OncoKB|CKB-CORE
IX10725,PTEN,D05860,RMC-5552,iuphar.ligand:12338,,,0.3457205202575201,,CKB-CORE
IX10726,PTEN,D05861,MTOR INHIBITOR,ncit:C2201,,,0.05762008670958668,,CIViC
IX10727,PTEN,D01024,GEMCITABINE,rxcui:12574,,,0.007515663483859133,28750271,CKB-CORE
IX10728,PTEN,D05862,GSK2256098,drugbank:DB16106,,,0.6914410405150402,25833835,CKB-CORE
IX10729,PTEN,D04714,ONC201,iuphar.ligand:9978,,,0.17286026012876,26474387,CKB-CORE
IX10730,PTEN,D02019,GDC-0879,iuphar.ligand:5681,,,0.138288208103008,19276360,CKB-CORE
IX10731,PTEN,D02221,SUNITINIB,rxcui:357977,,,0.01440502167739667,29100343,CKB-CORE
IX10732,PTEN,D02068,E6201,iuphar.ligand:7836,,,0.0987772915021486,23039341,CKB-CORE
IX10733,PTEN,D01237,CETUXIMAB,rxcui:318341,,,0.05606278706878705,39145064|30926065,CGI|CIViC|ClearityFoundationBiomarkers|CKB-CORE
IX10734,PTEN,D02041,TEMSIROLIMUS,rxcui:657797,,,0.1843842774706774,38356955|35165399|31335987|28961834|27016228,CIViC|ClearityFoundationBiomarkers|CKB-CORE
IX10735,PTEN,D05748,VOXTALISIB,ncit:C71704,,,0.04321506503219001,24634413,CKB-CORE
IX10736,PTEN,D02065,COMMENSAL BACTERIAL STRAIN FORMULATION VE800,ncit:C167393,,,0.3457205202575201,30675064,CKB-CORE
IX10737,PTEN,D05863,KU-60019,iuphar.ligand:8041,,,0.17286026012876,25870146,CKB-CORE
IX10738,PTEN,D03561,ONVANSERTIB,ncit:C143162,,,0.1152401734191733,38894678,CKB-CORE
IX10739,PTEN,D03459,EPIDERMAL GROWTH FACTOR RECEPTOR TYROSINE KINASE INHIBITOR,ncit:C2167,,,0.03841339113972445,,CIViC
IX10740,PTEN,D02121,LAPATINIB,rxcui:480167,,,0.01115227484701677,,CIViC
IX10741,PTEN,D05864,CX-6258,iuphar.ligand:9368,,,0.17286026012876,27486174,CKB-CORE
