DrugID,DrugDBID,Name,Modality,MechanismOfAction,MaxTrialPhase,IsApproved,HasBeenWithdrawn,SMILES,MolecularWeight
D01326,rxcui:1425098,TRAMETINIB DIMETHYL SULFOXIDE,Small molecule,,,True,,,
D01327,iuphar.ligand:1730,4-THIO-UTP,,agonist,,False,,,
D01328,rxcui:1100071,ABIRATERONE ACETATE,AR inhibitor,,,True,,,
D01329,rxcui:15657,DECITABINE,Small Molecule,,,True,,,
D01330,rxcui:35163,PYRVINIUM,,,,False,,,
D01331,iuphar.ligand:1733,MRS2698,,agonist,,False,,,
D01332,rxcui:318,ADENOSINE TRIPHOSPHATE,,agonist,,True,,,
D01333,iuphar.ligand:1731,5BRUTP,,agonist,,False,,,
D01334,rxcui:140587,CELECOXIB,Small molecule,,,True,,,
D01335,ncit:C257,NONSTEROIDAL ANTIINFLAMMATORY DRUG,,,,False,,,
D01336,drugbank:DB04005,URIDINE 5'-TRIPHOSPHATE,,agonist,,False,,,
D01337,ncit:C65436,DIQUAFOSOL,Small molecule,agonist,,False,,,
D01338,ncit:C78118,DENUFOSOL,Small molecule,agonist,,False,,,
D01339,ncit:C96799,VANTICTUMAB,,,,False,,,
D01340,iuphar.ligand:9468,PSB-416,,inhibitor,,False,,,
D01341,iuphar.ligand:4043,MRS2768,,agonist,,False,,,
D01342,drugbank:DB18024,ICG-001,,,,False,,,
D01343,iuphar.ligand:3398,2-THIOUTP,,agonist,,False,,,
D01344,ncit:C174060,BASROPARIB,,,,False,,,
D01345,ncit:C116872,OSUGACESTAT,,,,False,,,
D01346,rxcui:1098413,VANDETANIB,EGFR Inhibitors,,,True,,,
D01347,iuphar.ligand:1739,REACTIVE BLUE-2,,inhibitor,,False,,,
D01348,ncit:C90565,BUPARLISIB,Kinase Inhibitors,,,False,,,
D01349,iuphar.ligand:5902,PSB1114,,agonist,,False,,,
D01350,rxcui:337525,ERLOTINIB,EGFR inhibitor 1st gen,,,True,,,
D01351,iuphar.ligand:1738,AR-C126313,,inhibitor,,False,,,
D01352,ncit:C153094,TETMYB DNA VACCINE,,,,False,,,
D01353,ncit:C74072,DACTOLISIB,Kinase Inhibitors,,,False,,,
D01354,rxcui:35302,SIROLIMUS,Kinase Inhibitors,,,True,,,
D01355,rxcui:7402,NICLOSAMIDE,,,,True,,,
D01356,rxcui:10814,LIOTHYRONINE,small molecule,,,True,,,
D01357,rxcui:2670631,NIROGACESTAT,Other,,,True,,,
D01358,rxcui:1546019,DASATINIB ANHYDROUS,"Antineoplastic Agents, Protein Kinase Inhibitors",,,True,,,
D01359,iuphar.ligand:5907,AR-C118925XX,,inhibitor,,False,,,
D01360,iuphar.ligand:1735,UTP&GAMMA;S,,agonist,,False,,,
D01361,ncit:C1946,HISTONE DEACETYLASE INHIBITOR,,,,False,,,
D01362,iuphar.ligand:6433,TRIAZINE COMPOUND PC10,,inhibitor,,False,,,
D01363,rxcui:10379,TESTOSTERONE,Hormone Replacement Agents,,,True,,,
D01364,iuphar.ligand:6064,TRIAZINE COMPOUND PC1,,inhibitor,,False,,,
D01365,ncit:C2159,PROTEIN PHOSPHATASE INHIBITOR,,,,False,,,
D01366,iuphar.ligand:1865,MIT1,,agonist,,False,,,
D01367,drugbank:DB18538,CER-001,fusion protein,,,False,,,
D01368,iuphar.ligand:1868,PROKINETICIN-2&BETA;,,agonist,,False,,,
D01369,iuphar.ligand:1867,PROKINETICIN-2,,agonist,,False,,,
D01370,iuphar.ligand:8518,IS20,,agonist,,False,,,
D01371,ncit:C1312,GENERIC DRUG,,,,False,,,
D01372,iuphar.ligand:6431,TRIAZINE COMPOUND PC7,,inhibitor,,False,,,
D01373,rxcui:4603,FUROSEMIDE,Antihypertensive Agents,,,True,,,
D01374,rxcui:68244,LAMIVUDINE,,,,True,,,
D01375,ncit:C776,PROGESTIN,small molecule,,,True,,,
D01376,iuphar.ligand:6735,BMS309403,,,,False,,,
D01377,iuphar.ligand:1866,PROKINETICIN-1,,agonist,,False,,,
D01378,iuphar.ligand:8517,IS1,,agonist,,False,,,
D01379,ncit:C171748,APABETALONE,small molecule,,,False,,,
D01380,ncit:C784,PROTEIN SYNTHESIS INHIBITOR,,,,False,,,
D01381,iuphar.ligand:8522,[125I]BH-MIT1,,agonist,,False,,,
D01382,iuphar.ligand:11451,PSB-16133,,inhibitor,,False,,,
D01383,iuphar.ligand:6199,MRS2927,,agonist,,False,,,
D01384,iuphar.ligand:1743,ITP,,agonist,,False,,,
D01385,iuphar.ligand:1740,(N)METHANOCARBA-UTP,,agonist,,False,,,
D01386,iuphar.ligand:8255,DEZAMIZUMAB,,antibody,,False,,,
D01387,iuphar.ligand:6200,N4-PHENYLETHOXYCYTIDINE-5'-TRIPHOSPHATE,,agonist,,False,,,
D01388,drugbank:DB04137,GUANOSINE-5'-TRIPHOSPHATE,,agonist,,False,,,
D01389,iuphar.ligand:1725,PPADS,,inhibitor,,False,,,
D01390,ncit:C153210,DEZAMIZUMAB,,inhibitor,,False,,,
D01391,iuphar.ligand:6201,2-AMINO-URIDINE-5'-MONOPHOSPHATE,,agonist,,False,,,
D01392,iuphar.ligand:4044,MRS4062,,agonist,,False,,,
D01393,ncit:C153209,MIRIDESAP,,modulator; inhibitor,,False,,,
D01394,rxcui:2637345,VOLANESORSEN,,,,True,,,
D01395,ncit:C783,PROTEASE INHIBITOR,,,,False,,,
D01396,ncit:C76896,BERAPROST,Small molecule,agonist,,False,,,
D01397,iuphar.ligand:1966,[3H]ILOPROST,,agonist,,False,,,
D01398,iuphar.ligand:5851,BAY-73-1449,,inhibitor,,False,,,
D01399,iuphar.ligand:1963,BMY 45778,,agonist,,False,,,
D01400,iuphar.ligand:1917,CICAPROST,,agonist,,False,,,
D01401,iuphar.ligand:1969,CAY10441,,inhibitor,,False,,,
D01402,iuphar.ligand:5855,FK-788,,agonist,,False,,,
D01403,rxcui:1729002,SELEXIPAG,small molecule,agonist,,True,,,
D01404,rxcui:34132,PEGASPARGASE,,,,True,,,
D01405,rxcui:8814,EPOPROSTENOL,small molecule,agonist,,True,,,
D01406,iuphar.ligand:1965,TEI-9063,,agonist,,False,,,
D01407,iuphar.ligand:4042,RO3244794,,inhibitor,,False,,,
D01408,ncit:C166506,ESUBERAPROST,,agonist,,False,,,
D01409,ncit:C76403,TAPROSTENE,,agonist,,False,,,
D01410,iuphar.ligand:1962,AFP-07,,agonist,,False,,,
D01411,iuphar.ligand:5854,FR181157,,agonist,,False,,,
D01412,iuphar.ligand:5853,EP 157,,agonist,,False,,,
D01413,rxcui:6902,METHYLPREDNISOLONE,small molecule,,,True,,,
D01414,iuphar.ligand:1478,EFWSLAAPQRF-NH2,,agonist,,False,,,
D01415,iuphar.ligand:1485,BIBP3226,,inhibitor,,False,,,
D01416,rxcui:25113,FLUMETHASONE PIVALATE,small molecule,,,True,,,
D01417,iuphar.ligand:1480,PANCREATIC POLYPEPTIDE,,agonist,,False,,,
D01418,ncit:C1235,ST 638,,,,False,,,
D01419,iuphar.ligand:1479,NEUROPEPTIDE FF,,agonist,,False,,,
D01420,rxcui:1514,BETAMETHASONE,Small Molecule,,,True,,,
D01421,iuphar.ligand:2341,PHORBOL 12-MYRISTATE 13-ACETATE,,,,False,,,
D01422,rxcui:23033,DIFLORASONE DIACETATE,Anti-Inflammatory Agents,,,True,,,
D01423,rxcui:8638,PREDNISOLONE,Small Molecule,,,True,,,
D01424,iuphar.ligand:4016,RFRP-3,,agonist,,False,,,
D01425,rxcui:108088,ALCLOMETASONE,small molecule,,,True,,,
D01426,rxcui:2590,CLOBETASOL,Anti-Inflammatory Agents,,,True,,,
D01427,rxcui:55681,RIMEXOLONE,small molecule,,,True,,,
D01428,iuphar.ligand:1477,1DME,,agonist,,False,,,
D01429,iuphar.ligand:1488,[125I]EYF,,agonist,,False,,,
D01430,rxcui:34369,PREDNICARBATE,Anti-Inflammatory Agents,,,True,,,
D01431,iuphar.ligand:1489,DNPA,,agonist,,False,,,
D01432,iuphar.ligand:4021,[3H]EYF,,agonist,,False,,,
D01433,rxcui:1362740,4-PHENYLENEDIAMINE,,,,False,,,
D01434,rxcui:21249,CLOCORTOLONE,Anti-Inflammatory Agents,,,True,,,
D01435,ncit:C866,TETRADECANOYLPHORBOL ACETATE,,,,False,,,
D01436,rxcui:224905,TRASTUZUMAB,Antineoplastic Agents,,,True,,,
D01437,rxcui:3255,DESOXIMETASONE,Anti-Inflammatory Agents,,,True,,,
D01438,iuphar.ligand:1482,Y-RFRP-3,,agonist,,False,,,
D01439,iuphar.ligand:3797,[125I]NPFF,,agonist,,False,,,
D01440,rxcui:17652,AMCINONIDE,Anti-Inflammatory Agents,,,True,,,
D01441,rxcui:237027,LOTEPREDNOL,Small Molecule,,,True,,,
D01442,rxcui:1347,BECLOMETHASONE,Anti-Inflammatory Agents,,,True,,,
D01443,rxcui:108118,MOMETASONE,Small Molecule,,,True,,,
D01444,iuphar.ligand:1486,RF9,,inhibitor,,False,,,
D01445,rxcui:3254,DESONIDE,Small Molecule,,,True,,,
D01446,iuphar.ligand:4020,AC263093,,agonist,,False,,,
D01447,rxcui:41208,HALOBETASOL,Anti-inflammatory Agents,,,True,,,
D01448,ncit:C65862,HYDROCORTAMATE,small molecule,,,True,,,
D01449,iuphar.ligand:11235,COMPOUND 46 [PMID: 25268943],,inhibitor,,False,,,
D01450,iuphar.ligand:1879,"L-644,698",,agonist,,False,,,
D01451,rxcui:2588243,INCLISIRAN,,,,True,,,
D01452,ncit:C1589,REVERSE TRANSCRIPTASE INHIBITOR,,,,False,,,
D01453,iuphar.ligand:1890,ZK118182,,agonist,,False,,,
D01454,iuphar.ligand:1886,RS 93520,,agonist,,False,,,
D01455,rxcui:1114195,RIVAROXABAN,small molecule,,,True,,,
D01456,iuphar.ligand:8537,ONO-AE3-237,,inhibitor,,False,,,
D01457,iuphar.ligand:1876,&DELTA;12-PGJ2,,agonist,,False,,,
D01458,iuphar.ligand:1885,PGJ2,,agonist,,False,,,
D01459,iuphar.ligand:1887,SQ-27986,,agonist,,False,,,
D01460,rxcui:1364430,APIXABAN,Small molecule,,,True,,,
D01461,iuphar.ligand:1897,BWA868C,,inhibitor,,False,,,
D01462,iuphar.ligand:1889,ZK110841,,agonist,,False,,,
D01463,rxcui:1367839,MIPOMERSEN,antisense oligo,,,True,,,
D01464,rxcui:2447,CHOLESTYRAMINE RESIN,,,,True,,,
D01465,rxcui:24246,EPIGALLOCATECHIN GALLATE,,,,True,,,
D01466,rxcui:1297766,ATORVASTATIN CALCIUM TRIHYDRATE,Anticholesteremic Agents,,,True,,,
D01467,iuphar.ligand:1899,[3H]BWA868C,,inhibitor,,False,,,
D01468,rxcui:5224,HEPARIN,Small Molecule,,,True,,,
D01469,iuphar.ligand:1878,BW 245C,,agonist,,False,,,
D01470,rxcui:1364478,LOMITAPIDE MESYLATE,Small molecule,,,True,,,
D01471,iuphar.ligand:1880,"L-888,291",,agonist,,False,,,
D01472,iuphar.ligand:1877,"15-DEOXY-&DELTA;12,14-PGJ2",,agonist,,False,,,
D01473,rxcui:1546356,DABIGATRAN,Anticoagulants,,,True,,,
D01474,ncit:C74960,ALPHA-TOCOPHEROL,,,,False,,,
D01475,iuphar.ligand:11951,ASAPIPRANT,,inhibitor,,False,,,
D01476,ncit:C152874,VIDUPIPRANT,,inhibitor,,False,,,
D01477,rxcui:1599538,EDOXABAN,Small molecule,,,True,,,
D01478,iuphar.ligand:6066,PKR-A,,inhibitor,,False,,,
D01479,iuphar.ligand:1637,TIPP&PSI;,,inhibitor,,False,,,
D01480,iuphar.ligand:1640,NALTRIBEN,,inhibitor,,False,,,
D01481,chembl:CHEMBL599924,CHEMBL:CHEMBL599924,,,,False,,,
D01482,iuphar.ligand:8870,AT-076,,inhibitor,,False,,,
D01483,chembl:CHEMBL592115,CHEMBL:CHEMBL592115,,,,False,,,
D01484,iuphar.ligand:9193,ZYKLOPHIN,,inhibitor,,False,,,
D01485,ncit:C170144,ATICAPRANT,,inhibitor,,False,,,
D01486,drugbank:DB04886,CALANOLIDE A,,,,False,,,
D01487,iuphar.ligand:11694,SRI22141,,agonist,,False,,,
D01488,ncit:C112002,CEBRANOPADOL,,agonist,,False,,,
D01489,rxcui:203192,NALOXONE HYDROCHLORIDE,Opiate Antagonists,inhibitor,,True,,,
D01490,iuphar.ligand:1610,ETHYLKETOCYCLAZOCINE,,agonist,,False,,,
D01491,iuphar.ligand:1607,DADLE,,agonist,,False,,,
D01492,chembl:CHEMBL1098875,CHEMBL:CHEMBL1098875,,,,False,,,
D01493,iuphar.ligand:1609,DSLET,,agonist,,False,,,
D01494,iuphar.ligand:1629,NALORPHINE,,agonist,,False,,,
D01495,rxcui:154985,NALBUPHINE HYDROCHLORIDE,"Analgesics, Opioid",agonist,,True,,,
D01496,rxcui:221171,THONZONIUM BROMIDE,,,,True,,,
D01497,chembl:CHEMBL1487183,ALEXIDINE HYDROCHLORIDE,,,,False,,,
D01498,chembl:CHEMBL584626,CHEMBL:CHEMBL584626,,,,False,,,
D01499,ncit:C65596,ETONITAZENE,,agonist,,False,,,
D01500,rxcui:1516803,ALVIMOPAN ANHYDROUS,small molecule,inhibitor,,True,,,
D01501,rxcui:29899,METHYLNALTREXONE,OIC treatment,inhibitor,,True,,,
D01502,chembl:CHEMBL590691,CHEMBL:CHEMBL590691,,,,False,,,
D01503,iuphar.ligand:9006,UFP-512,,agonist,,False,,,
D01504,chembl:CHEMBL1208858,CALMIDAZOLIUM CHLORIDE,,,,False,,,
D01505,iuphar.ligand:3819,[3H]DPDPE,,agonist,,False,,,
D01506,rxcui:1876597,NALDEMEDINE,,inhibitor,,True,,,
D01507,chembl:CHEMBL600336,CHEMBL:CHEMBL600336,,,,False,,,
D01508,rxcui:40036,BENZETHONIUM CHLORIDE,,,,True,,,
D01509,ncit:C80570,QUADAZOCINE,,inhibitor,,False,,,
D01510,chembl:CHEMBL600313,CHEMBL:CHEMBL600313,,,,False,,,
D01511,chembl:CHEMBL36654,ROEMERINE,,,,False,,,
D01512,ncit:C80578,ETORPHINE,,agonist,,False,,,
D01513,iuphar.ligand:1642,NOR-BINALTORPHIMINE,,inhibitor,,False,,,
D01514,chembl:CHEMBL1235966,SCOULERINE,,,,False,,,
D01515,iuphar.ligand:1620,DYNORPHIN A,,agonist,,False,,,
D01516,iuphar.ligand:3873,DSTBULET,,agonist,,False,,,
D01517,iuphar.ligand:9003,ADL5747,Small molecule,agonist,,True,,,
D01518,chembl:CHEMBL86464,CHEMBL:CHEMBL86464,,,,False,,,
D01519,chembl:CHEMBL578944,CHEMBL:CHEMBL578944,,,,False,,,
D01520,iuphar.ligand:9838,UFP-505,,inhibitor,,False,,,
D01521,iuphar.ligand:1604,(-)-CYCLAZOCINE,,agonist,,False,,,
D01522,rxcui:236774,FLUPIRTINE MALEATE,,,,False,,,
D01523,iuphar.ligand:1634,BNTX,,inhibitor,,False,,,
D01524,rxcui:2559612,SAMIDORPHAN,Small molecule,inhibitor,,True,,,
D01525,iuphar.ligand:1611,SNC80,,agonist,,False,,,
D01526,iuphar.ligand:1603,(-)-BREMAZOCINE,,agonist,,False,,,
D01527,iuphar.ligand:10452,NMRA-140,,inhibitor,,False,,,
D01528,iuphar.ligand:1635,CTAP,,inhibitor,,False,,,
D01529,chembl:CHEMBL527336,CHEMBL:CHEMBL527336,,,,False,,,
D01530,ncit:C170234,NORMORPHINE,,agonist,,False,,,
D01531,chembl:CHEMBL585656,CHEMBL:CHEMBL585656,,,,False,,,
D01532,chembl:CHEMBL582722,CHEMBL:CHEMBL582722,,,,False,,,
D01533,iuphar.ligand:1619,DYNORPHIN A-(1-13),,agonist,,False,,,
D01534,iuphar.ligand:1622,DYNORPHIN B,,agonist,,False,,,
D01535,iuphar.ligand:1615,DELTORPHIN II,,agonist,,False,,,
D01536,rxcui:10689,TRAMADOL,"Analgesics, Opioid",agonist,,True,,,
D01537,iuphar.ligand:9748,BMS-986187,,modulator,,False,,,
D01538,iuphar.ligand:10482,COMPOUND 16 [PMID: 31498617],,,,False,,,
D01539,iuphar.ligand:1623,ENDOMORPHIN-1,,agonist,,False,,,
D01540,chembl:CHEMBL1576310,CHEMBL:CHEMBL1576310,,,,False,,,
D01541,iuphar.ligand:4060,[D-ALA2]DELTORPHIN II,,agonist,,False,,,
D01542,iuphar.ligand:3816,[3H]DELTORPHIN II,,agonist,,False,,,
D01543,rxcui:218337,METHADONE HYDROCHLORIDE,"Analgesics, Opioid",agonist,,True,,,
D01544,rxcui:103755,MEPERIDINE HYDROCHLORIDE,small molecule,agonist,,True,,,
D01545,chembl:CHEMBL299853,CHEMBL:CHEMBL299853,,,,False,,,
D01546,chembl:CHEMBL1226,AMINODIMETHOXYQUINAZOLINYLPIPERAZINE,,,,False,,,
D01547,iuphar.ligand:10185,NFP,,inhibitor,,False,,,
D01548,ncit:C170277,OXYCODEGOL,Small molecule polymer conjugate,agonist,,False,,,
D01549,rxcui:203177,HYDROMORPHONE HYDROCHLORIDE,Small Molecule,agonist,,True,,,
D01550,iuphar.ligand:7824,AZD7268,,agonist,,False,,,
D01551,iuphar.ligand:9065,[3H][D-ALA2]DELTORPHIN I,,agonist,,False,,,
D01552,chembl:CHEMBL581868,CHEMBL:CHEMBL581868,,,,False,,,
D01553,iuphar.ligand:1643,&BETA;-ENDORPHIN,,agonist,,False,,,
D01554,iuphar.ligand:1608,DPDPE,,agonist,,False,,,
D01555,iuphar.ligand:1612,[3H]DIPRENORPHINE,,agonist,,False,,,
D01556,iuphar.ligand:1621,DYNORPHIN A-(1-8),,agonist,,False,,,
D01557,iuphar.ligand:9004,ADL5859,,agonist,,False,,,
D01558,iuphar.ligand:1631,&BETA;-FNA,,inhibitor,,False,,,
D01559,rxcui:8001,PENTAZOCINE,"Analgesics, Opioid",agonist,,True,,,
D01560,iuphar.ligand:1616,DIHYDROMORPHINE,,agonist,,False,,,
D01561,iuphar.ligand:9294,BU08028,,agonist,,False,,,
D01562,chembl:CHEMBL1989853,CHEMBL:CHEMBL1989853,,,,False,,,
D01563,rxcui:32926,PAREGORIC,"Analgesics, Opioid",agonist,,True,,,
D01564,rxcui:7243,NALTREXONE,Opiate Antagonists,inhibitor,,True,,,
D01565,iuphar.ligand:1641,NALTRINDOLE,,inhibitor,,False,,,
D01566,iuphar.ligand:10518,BILORPHIN,,agonist,,False,,,
D01567,chembl:CHEMBL51931,"9,10-PHENANTHRENEQUINONE",,,,False,,,
D01568,iuphar.ligand:9002,BW373U86,,agonist,,False,,,
D01569,iuphar.ligand:13395,ATOXIFENT,,agonist,,False,,,
D01570,iuphar.ligand:8868,SCH221510,,agonist,,False,,,
D01571,iuphar.ligand:10675,PN6047,,agonist,,False,,,
D01572,ncit:C166495,DIPRENORPHINE,,agonist,,False,,,
D01573,rxcui:142436,FENTANYL CITRATE,"Adjuvants, Anesthesia",agonist,,True,,,
D01574,iuphar.ligand:1613,[LEU]ENKEPHALIN,,agonist,,False,,,
D01575,chembl:CHEMBL601757,CHEMBL:CHEMBL601757,,,,False,,,
D01576,rxcui:31479,NALMEFENE,Small molecule,agonist,,True,,,
D01577,iuphar.ligand:9005,AR-M1000390,,agonist,,False,,,
D01578,chembl:CHEMBL600175,CHEMBL:CHEMBL600175,,,,False,,,
D01579,chembl:CHEMBL1481509,CHEMBL:CHEMBL1481509,,,,False,,,
D01580,rxcui:2198975,METHYLENE BLUE ANHYDROUS,,,,True,,,
D01581,rxcui:1796444,METHYLBENZETHONIUM CHLORIDE,,,,False,,,
D01582,iuphar.ligand:1618,DYNORPHIN-(1-11),,agonist,,False,,,
D01583,iuphar.ligand:10442,UDM-001651,,inhibitor,,False,,,
D01584,iuphar.ligand:10270,P4PAL-10,,inhibitor,,False,,,
D01585,drugbank:DB14942,BMS-986141,,inhibitor,,False,,,
D01586,iuphar.ligand:3883,GYPGKF-NH2,,agonist,,False,,,
D01587,iuphar.ligand:4061,AYPGKF-NH2,,agonist,,False,,,
D01588,iuphar.ligand:10271,RAG8,,inhibitor,,False,,,
D01589,iuphar.ligand:9459,ML354,,inhibitor,,False,,,
D01590,iuphar.ligand:9458,YD-3,,inhibitor,,False,,,
D01591,iuphar.ligand:3739,GYPGQV-NH2,,agonist,,False,,,
D01592,iuphar.ligand:10269,BMS-986120,,inhibitor,,False,,,
D01593,iuphar.ligand:11707,SHA 68R,,inhibitor,,False,,,
D01594,iuphar.ligand:1490,NEUROPEPTIDE S,,agonist,,False,,,
D01595,iuphar.ligand:11226,NPS(1-4)NH2,,agonist,,False,,,
D01596,iuphar.ligand:5814,PI1,,inhibitor,,False,,,
D01597,iuphar.ligand:9168,NCGC 84,,inhibitor,,False,,,
D01598,iuphar.ligand:1491,NEUROPEPTIDE S,,agonist,,False,,,
D01599,rxcui:40028,ANISTREPLASE,protein,,,True,,,
D01600,iuphar.ligand:1493,[125I]TYR10NPS (HUMAN),,agonist,,False,,,
D01601,iuphar.ligand:5815,QA1,,inhibitor,,False,,,
D01602,drugbank:DB02967,N-ETHYLMALEIMIDE,,,,False,,,
D01603,iuphar.ligand:9166,[CY5-LYS19]NPS,,agonist,,False,,,
D01604,iuphar.ligand:7929,RTI-118,,inhibitor,,False,,,
D01605,iuphar.ligand:1492,NEUROPEPTIDE S,,agonist,,False,,,
D01606,rxcui:10324,TAMOXIFEN,"Antineoplastic Agents, Hormonal",,,True,,,
D01607,iuphar.ligand:4872,BDNF,,,,False,,,
D01608,rxcui:632,MITOMYCIN,Chemotherapy,,,True,,,
D01609,rxcui:11253,VITAMIN D,,,,True,,,
D01610,rxcui:258494,EXEMESTANE,Small Molecule,,,True,,,
D01611,iuphar.ligand:10484,RJW100,,agonist,,False,,,
D01612,rxcui:3350,CLODRONIC ACID,Small Molecule,,,True,,,
D01613,iuphar.ligand:3738,PTHRP,,,,False,,,
D01614,rxcui:1311506,GLYCYRRHETINIC ACID,,,,True,,,
D01615,ncit:C548,THERAPEUTIC HORMONE,,,,False,,,
D01616,rxcui:2898,COUMARIN,,,,True,,,
D01617,drugbank:DB17042,PD-98059,,,,False,,,
D01618,rxcui:6711,MELATONIN,Hypnotics and Sedatives,,,True,,,
D01619,rxcui:1356715,ETIDRONIC ACID,,,,True,,,
D01620,rxcui:1311287,CALCITONIN,Small molecule,,,True,,,
D01621,rxcui:73710,PARICALCITOL,Antiparathyroideal Agents,,,True,,,
D01622,rxcui:9872,ETIDRONATE DISODIUM,,,,True,,,
D01623,rxcui:11289,WARFARIN,small molecule,,,True,,,
D01624,rxcui:6835,METHIMAZOLE,Antithyroid Agents,,,True,,,
D01625,rxcui:2002,CARBAMAZEPINE,Small Molecule,,,True,,,
D01626,iuphar.ligand:4942,GM-CSF,protein,,,False,,,
D01627,ncit:C29618,THERAPEUTIC ANDROSTANOLONE,,,,False,,,
D01628,ncit:C28201,BIOCHANIN A,,,,False,,,
D01629,ncit:C29619,DIHYDROTESTOSTERONE,,,,False,,,
D01630,ncit:C387,RECOMBINANT COLONY STIMULATING FACTOR,,,,False,,,
D01631,rxcui:25696,GENISTEIN,,,,True,,,
D01632,rxcui:1348,BECLOMETHASONE DIPROPIONATE,Small molecule,,,True,,,
D01633,drugbank:DB12007,ISOFLAVONE,,,,False,,,
D01634,iuphar.ligand:6579,H2L5186303,,inhibitor,,False,,,
D01635,iuphar.ligand:2916,DIOCTANOYLGLYCEROL PYROPHOSPHATE,,inhibitor; agonist,,False,,,
D01636,iuphar.ligand:2906,LPA,,agonist,,False,,,
D01637,iuphar.ligand:2907,KI16425,,inhibitor,,False,,,
D01638,iuphar.ligand:2911,FARNESYL MONOPHOSPHATE,,inhibitor,,False,,,
D01639,iuphar.ligand:2913,ALKYL OMPT,,agonist,,False,,,
D01640,iuphar.ligand:2908,VPC32183,,inhibitor,,False,,,
D01641,iuphar.ligand:2915,&ALPHA;-FLUOROMETHYLENEPHOSPHONATE,,agonist,,False,,,
D01642,iuphar.ligand:2936,2-OLEOYL-LPA,,agonist,,False,,,
D01643,iuphar.ligand:2912,OMPT,,agonist,,False,,,
D01644,iuphar.ligand:2909,VPC12249,,inhibitor,,False,,,
D01645,iuphar.ligand:2905,AM966,,inhibitor,,False,,,
D01646,iuphar.ligand:11313,CPX,,agonist,,False,,,
D01647,iuphar.ligand:4031,DODECYLPHOSPHATE,,inhibitor,,False,,,
D01648,iuphar.ligand:5450,VPC32179,,inhibitor,,False,,,
D01649,drugbank:DB07780,FARNESYL DIPHOSPHATE,,inhibitor,,False,,,
D01650,iuphar.ligand:11314,CPY,,agonist,,False,,,
D01651,iuphar.ligand:8906,CD2314,,agonist,,False,,,
D01652,iuphar.ligand:2740,ALRT 1550,,inhibitor,,False,,,
D01653,rxcui:358258,BORTEZOMIB,Small Molecule,,,True,,,
D01654,iuphar.ligand:2741,ALL-TRANS-4-OXO-RETINOIC ACID,,inhibitor,,False,,,
D01655,ncit:C62771,OBATOCLAX MESYLATE,,inhibitor,,False,,,
D01656,rxcui:44157,CLADRIBINE,,,,True,,,
D01657,ncit:C64776,NAVITOCLAX,,inhibitor,,False,,,
D01658,iuphar.ligand:7664,NC00075159,,activator,,False,,,
D01659,iuphar.ligand:11479,RETIGABINE DERIVATIVE 10G,,activator,,False,,,
D01660,iuphar.ligand:2596,XE991,,inhibitor,,False,,,
D01661,ncit:C76778,FLINDOKALNER,,activator,,False,,,
D01662,drugbank:DB03095,TETRAMETHYLAMMONIUM,,blocker,,False,,,
D01663,iuphar.ligand:2600,(S)-N-[1-(3-MORPHOLIN-4-YL-PHENYL)-ETHYL]-3-PHENYL-ACRYLAMIDE,,activator,,False,,,
D01664,rxcui:1436,BEPRIDIL,small molecule,blocker,,True,,,
D01665,rxcui:1112990,EZOGABINE,small molecule,activator,,True,,,
D01666,iuphar.ligand:7665,ML213,,activator,,False,,,
D01667,ncit:C82306,LINOPIRDINE,,inhibitor,,False,,,
D01668,iuphar.ligand:2387,PIP2,,activator,,False,,,
D01669,iuphar.ligand:7721,ABT-639,,blocker,,False,,,
D01670,rxcui:83213,MIBEFRADIL,,blocker,,False,,,
D01671,iuphar.ligand:7724,TTA-A2,,blocker,,False,,,
D01672,iuphar.ligand:12647,ACT-709478,,blocker,,False,,,
D01673,iuphar.ligand:7720,ML218,,blocker,,False,,,
D01674,iuphar.ligand:7718,Z944,,blocker,,False,,,
D01675,ncit:C174710,SUVECALTAMIDE,,blocker,,False,,,
D01676,rxcui:4459,FLUNARIZINE,Anticonvulsants,blocker,,False,,,
D01677,rxcui:1512,BETAINE,,other/unknown,,True,,,
D01678,rxcui:81965,BETAINE HYDROCHLORIDE,,other/unknown,,True,,,
D01679,iuphar.ligand:2549,SHK TOXIN,,blocker,,False,,,
D01680,rxcui:10565,THYROGLOBULIN,,,,True,,,
D01681,rxcui:641,AMIKACIN,,,,True,,,
D01682,ncit:C128057,ANTI-PD-L1 MONOCLONAL ANTIBODY,,,,False,,,
D01683,rxcui:1547545,PEMBROLIZUMAB,PD1 Ab,,,True,,,
D01684,drugbank:DB05482,SN-38,,,,False,,,
D01685,iuphar.ligand:2650,BMS753,,agonist,,False,,,
D01686,iuphar.ligand:11955,BMS-189532,,inhibitor,,False,,,
D01687,drugbank:DB02877,AROTINOID ACID,,agonist,,False,,,
D01688,rxcui:22482,DEMECARIUM BROMIDE,Antiglaucomic Agents,,,True,,,
D01689,rxcui:3740,ECHOTHIOPHATE IODIDE,Miotics,,,True,,,
D01690,ncit:C575,IMMUNOTOXIN,,,,False,,,
D01691,rxcui:6027,ISOFLUROPHATE,small molecule,,,True,,,
D01692,rxcui:1815,BUPIVACAINE,"Anesthetics, Local",,,True,,,
D01693,rxcui:26826,HEXAFLUORENIUM,small molecule,,,False,,,
D01694,iuphar.ligand:2642,RO 41-5253,,inhibitor,,False,,,
